ID,Quote,Author,Source,Rating,Tags,Source Type,Notes,Date Added
Q1306,"The ambition of a silly fellow will be to have a fine house, and fine clothes; things which anybody, that has as much money, may have as well as he; for they are all to be bought: but the ambition of a man of sense and honour is, to be distinguished by a character and reputation of knowledge, truth, and virtue; things which are not to be bought, and that can only be acquired by a good head and a good heart.",Chesterfield,Dave's QuoteBook,5,"Character,Money,Reputation",,,2014-07-01
Q1307,"The gentleman never inflicts pain. He has his eyes on all his company; he is tender towards the bashful, gentle towards the distant, and merciful towards the absurd; he can recollect to whom he is speaking; he is seldom prominent in conversation, and never wearisome.",Chesterfield,Dave's QuoteBook,5,"Gentleman,Interactions,Tenderness",,,2014-07-01
Q1308,"If I should say anew the creed of the optimist, I should say something like this: """"I believe in God, I believe in man, I believe in the power of the spirit. I believe it is a sacred duty to encourage ourselves and others; to hold the tongue from any unhappy word against God's world, because no man has any right to complain of a universe which God made good, and which thousands of men have striven to keep good.",Helen Keller,Dave's QuoteBook,5,"Complaining,Creeds,Optimism",,,2014-07-01
Q1309,"Darkness cannot shut me in again. I have had a glimpse of the shore, and can now live by the hope of reaching it.",Helen Keller,Dave's QuoteBook,5,"Depression,Hope",,,2014-07-01
Q1310,"Be slow to give your real friendship, but when you have given it strive to make it lasting; for it is as reprehensible to make many changes in oneâ€™s associates as to have not friends at all. Neither test your friends to your own injury nor be willing to forego a test of your companions.",Isocrates,Dave's QuoteBook,5,Friendship,,,2014-07-01
Q1311,"There are times when a man should be content with what he HAS, but never with what he IS.",William George Jordan,Dave's QuoteBook,5,"Contentment,Self-improvement",,,2014-07-01
Q1312,A man never likes you so well as when he leaves your company liking himself.,Author Unknown,Dave's QuoteBook,5,"Interactions,Likability,Others",,,2014-07-01
Q1313,Never esteem anything as of advantage to thee that shall make thee break thy word or lose thy self-respect.,Marcus Aurelius,Dave's QuoteBook,5,"Integrity,Perspective,Reputation",,,2014-07-01
Q1314,"Ironic isn't it, that when we come across someone who seems to be perfect, we despise that person? It seems we like people almost perfect, but with some flaws here and there.",David Alan Carlston,Dave's QuoteBook,5,"Flaws,Judgment,Perfection",,,2014-07-01
Q1315,We must expend energy to have energy.,David Alan Carlston,Dave's QuoteBook,5,"Exercise,Health",,,2014-07-01
Q1316,"If we can just get it out of our heads that life """"owes us,"""" life is that much easier to swallow.",David Alan Carlston,Dave's QuoteBook,5,"Excuses,Proactivity",,,2014-07-01
Q1317,"Poise is a big factor in a man's success. If I were a young man just starting out, I would talk things over with myself as a friend. I would set out to develop poise-for it can be developed. A man should learn to stand, what to do with his hands, what to do with his feet, look a man straight in the eye, dress well and look well and know he looks well. By dressing well I don't mean expensively, but neatly and in taste.",F. Edson White,Dave's QuoteBook,5,"Appearance,Poise",,,2014-07-01
Q1318,Those who never retract their opinions love themselves more than they love the truth.,Venning,Dave's QuoteBook,5,"Opinions,Pride,Truth",,,2014-07-01
Q1319,"Never rise to speak till you have something to say; and when you have said it, cease.",Witherspoon,Dave's QuoteBook,5,"Brevity,Speaking",,,2014-07-01
Q1320,You can have anything you want if you want it desperately enough. You must want it with an exuberance that erupts through the skin and joins the energy that created the world.,Sheila Graham,Dave's QuoteBook,5,Success,,,2014-07-01
Q1321,To be happy at home is the ultimate result of all ambition.,Samuel Johnson,Dave's QuoteBook,5,"Ambition,Family,Purpose",,,2014-07-01
Q1322,An idle mind tends to eventually discover a host of reasons to be miserable and unhappy.,David Alan Carlston,Dave's QuoteBook,5,"Happiness,Idleness",,,2014-07-01
Q1323,"Faith in anything can only be sustained through action. You arenâ€™t necessarily doing someone a favor by keeping them comfortable in lifeâ€¦ in fact; you may be extinguishing the fire in the belly theyâ€™ll need to make it! Like a kite can only fly against a strong wind, and a violin string only sings when stretched, the human soul needs to be moving, active, and even opposed in order to reach its full potential.",David Alan Carlston,Dave's QuoteBook,5,"Advice,Obstacles,Potential",,,2014-07-01
Q1324,"It is not the number of books you read, nor the variety of sermons you hear, nor the amount of religious conversation in which you mix, but is the frequency and earnestness with which you meditate on these things till the truth in them becomes your own and part of your being, that ensures your growth.",Frederick W. Robertson,Dave's QuoteBook,5,"Knowledge,Learning,Reading",,,2014-07-01
Q1325,Luxury makes a man soft.,Mackenzie,Dave's QuoteBook,5,"Manliness,Money",,,2014-07-01
Q1326,The man who follows the crowd will never be followed by a crowd.,Donnell,Dave's QuoteBook,5,"Independence,Leadership",,,2014-07-01
Q1327,Nine times out of ten the best thing that can happen to a young man is to be tossed overboard and compelled to sink or swim.,James A. Garfield,Dave's QuoteBook,5,"Experience,Trials",,,2014-07-01
Q1328,Circumstances are rulers of the weak; they are but the instruments of the wise.,Samuel Lover,Dave's QuoteBook,5,"Complaining,Experience,Trials",,,2014-07-01
Q1329,"He who wishes to fulfill his mission in the world must be a man of one idea, that is, of one great overmastering purpose, overshadowing all his aims, and guiding and controlling his entire life.",Bate,Dave's QuoteBook,5,"Mission,Purpose",,,2014-07-01
Q1330,"When we are alone, we have our thoughts to watch; in the family, our tempers; and in company, our tongues.",H. More,Dave's QuoteBook,5,Self-mastery,,,2014-07-01
Q1331,Flattery is telling the other person precisely what he thinks about himself.,Author Unknown,Dave's QuoteBook,5,Flattery,,,2014-07-01
Q1332,The difference between appreciation and flattery? That is simple. One is sincere and the other insincere. One comes from the heart out; the other from the teeth out. One is unselfish; the other selfish.,Dale Carnegie,Dave's QuoteBook,5,"Appreciation,Flattery",,,2014-07-01
Q1333,A great man shows his greatness by the way he treats little men.,Thomas Carlyle,Dave's QuoteBook,5,"Greatness,Kindness",,,2014-07-01
Q1334,"In almost any subject, your passion for the subject will save you. If you care enough for a result, you will most certainly attain it. If you wish to be good, you will be good. If you wish to be rich, you will be rich. If you wish to be learned, you will be learned. Only then you must really wish these things and wish them with exclusiveness and not with one hundred other incompatible things just as strongly.",William James,Dave's QuoteBook,5,"Expectations,Passion",,,2014-07-01
Q1335,"People often treat strangers better than they do their own loved ones. The void in most people's lives is the way they've neglected their families, and inwardly they know it. They're heartsick about it.",Stephen R. Covey,Dave's QuoteBook,5,"Family,Friendship,Love",,,2014-07-01
Q1336,It is better to be controversial for the right reasons than to be popular for the wrong reason.,Shimon Peres,Dave's QuoteBook,5,"Conflict,Popularity",,,2014-07-01
Q1337,All of us are as great as the cause we are serving and as small as we limit ourselves to our egos.,Shimon Peres,Dave's QuoteBook,5,"Greatness,Pride,Selflessness",,,2014-07-01
Q1338,"Sell yourself with a sound bite. When people ask, """"What do you do?"""" have an answer that you have prepared in advance that makes them want to know more about you.",Sam Horn,Dave's QuoteBook,5,"Conversation,Reputation",,,2014-07-01
Q1339,"To project the confidence you need to, always focus on the other person. It's hard to seem poised when you're worrying about how you look or whether you are saying the right thing. In order to lose this debilitating self-consciousness, focus your attention on others instead of on yourself.",Sam Horn,Dave's QuoteBook,5,Confidence,,,2014-07-01
Q1340,How do you build self-discipline? The principle is simple: put off short-term gratification for long-term satisfaction.,Robin S. Sharma,Dave's QuoteBook,5,"Discipline,Self-control",,,2014-07-01
Q1341,Discipline is having the courage and the inner strength to stop giving so much time to the unimportant things in your life and to start directing your energy to those high-impact activities which will make a measurable difference in the richness of your life.,Robin S. Sharma,Dave's QuoteBook,5,Discipline,,,2014-07-01
Q1342,The best lightning-rod for your protection is your own spine.,Ralph Waldo Emerson,Dave's QuoteBook,5,"Confidence,Self-reliance",,,2014-07-01
Q1343,"When character is present in our relationships, everything else tends to fall into place.",Mike Akin,Dave's QuoteBook,5,Character,,,2014-07-01
Q1344,Most of our so-called reasoning consists in finding arguments for going on believing as we already do.,James Harvey Robinson,Dave's QuoteBook,5,"Ignorance,Thinking",,,2014-07-01
Q1345,"Many people fail to make a favorable impression because they don't listen attentively. They have been so much concerned with what they are going to say next that they do not keep their ears open. Very important people have told me that they prefer good listeners to good talkers, but the ability to listen seems rarer than almost any other good trait.",Isaac F. Marcosson,Dave's QuoteBook,5,"Likability,Listening",,,2014-07-01
